count,wgs_lng,wgs_lat,time
2.0,113.32468984551346,23.143951990816078,2018-09-21-15-55-23
1.0,113.32493933203756,23.14395151388389,2018-09-21-15-55-23
2.0,113.32518881876673,23.143951037062674,2018-09-21-15-55-23
2.0,113.32543830571423,23.14395056036477,2018-09-21-15-55-23
2.0,113.3256877928936,23.143950083802558,2018-09-21-15-55-23
1.0,113.32643625595621,23.14394865505362,2018-09-21-15-55-23
2.0,113.32668574419664,23.14394817915775,2018-09-21-15-55-23
1.0,113.32718472158722,23.143947227970852,2018-09-21-15-55-23
1.0,113.32868166200136,23.14394438013925,2018-09-21-15-55-23
1.0,113.32918064524416,23.143943433101484,2018-09-21-15-55-23
2.0,113.32967963021795,23.14394248734825,2018-09-21-15-55-23
2.0,113.32992912338743,23.14394201498423,2018-09-21-15-55-23
2.0,113.33017861702984,23.14394154297841,2018-09-21-15-55-23
2.0,113.33067760578687,23.14394060009075,2018-09-21-15-55-23
1.0,113.33092710092824,23.14394012923361,2018-09-21-15-55-23
3.0,113.33117659659607,23.143939658784053,2018-09-21-15-55-23
1.0,113.33167558956436,23.143938719156974,2018-09-21-15-55-23
6.0,113.33192508689156,23.14393825000414,2018-09-21-15-55-23
4.0,113.33217458479862,23.143937781308182,2018-09-21-15-55-23
4.0,113.33242408329887,23.14393731308143,2018-09-21-15-55-23
1.0,113.33267358240565,23.1439368453362,2018-09-21-15-55-23
1.0,113.33292308213228,23.14393637808479,2018-09-21-15-55-23
1.0,113.33342208349843,23.143935445112614,2018-09-21-15-55-23
3.0,113.33392108750385,23.14393451426324,2018-09-21-15-55-23
2.0,113.33417059052955,23.143934049665283,2018-09-21-15-55-23
3.0,113.33442009425494,23.14393358563485,2018-09-21-15-55-23
1.0,113.33516860976215,23.143932197071162,2018-09-21-15-55-23
1.0,113.33541811641912,23.143931735433284,2018-09-21-15-55-23
2.0,113.33566762384213,23.14393127442411,2018-09-21-15-55-23
2.0,113.33591713204441,23.143930814055878,2018-09-21-15-55-23
3.0,113.33616664103913,23.143930354340785,2018-09-21-15-55-23
6.0,113.33641615083955,23.143929895291038,2018-09-21-15-55-23
4.0,113.33666566145894,23.143929436918807,2018-09-21-15-55-23
3.0,113.33691517291035,23.143928979236268,2018-09-21-15-55-23
1.0,113.33716468520706,23.143928522255603,2018-09-21-15-55-23
2.0,113.33766371238899,23.14392761044845,2018-09-21-15-55-23
2.0,113.32468982851972,23.14420189177734,2018-09-21-15-55-23
1.0,113.32493931504284,23.14420141484511,2018-09-21-15-55-23
4.0,113.32518880177095,23.144200938023854,2018-09-21-15-55-23
1.0,113.32543828871748,23.144200461325912,2018-09-21-15-55-23
5.0,113.3256877758958,23.14419998476366,2018-09-21-15-55-23
3.0,113.32593726331929,23.14419950834945,2018-09-21-15-55-23
4.0,113.32618675100136,23.144199032095642,2018-09-21-15-55-23
2.0,113.32643623895542,23.144198556014594,2018-09-21-15-55-23
1.0,113.32668572719484,23.14419808011868,2018-09-21-15-55-23
2.0,113.32718470458336,23.14419712893169,2018-09-21-15-55-23
2.0,113.32768368327422,23.14419617863361,2018-09-21-15-55-23
2.0,113.32793317314146,23.144195703848826,2018-09-21-15-55-23
2.0,113.3281826633745,23.144195229323355,2018-09-21-15-55-23
1.0,113.3284321539867,23.144194755069574,2018-09-21-15-55-23
2.0,113.32868164499149,23.144194281099853,2018-09-21-15-55-23
2.0,113.3289311364022,23.144193807426532,2018-09-21-15-55-23
2.0,113.3291806282323,23.144193334062,2018-09-21-15-55-23
4.0,113.32967961320404,23.14419238830868,2018-09-21-15-55-23
2.0,113.33017860001394,23.144191443938755,2018-09-21-15-55-23
1.0,113.33042809414164,23.14419097230344,2018-09-21-15-55-23
1.0,113.33067758876898,23.14419050105102,2018-09-21-15-55-23
1.0,113.33142607578276,23.144189089714533,2018-09-21-15-55-23
1.0,113.33242406627406,23.14418721404141,2018-09-21-15-55-23
1.0,113.33342206646964,23.14418534607243,2018-09-21-15-55-23
3.0,113.33417057349779,23.144183950624967,2018-09-21-15-55-23
1.0,113.33442007722219,23.144183486594486,2018-09-21-15-55-23
1.0,113.3354180993825,23.144181636392755,2018-09-21-15-55-23
2.0,113.3356676068045,23.144181175383547,2018-09-21-15-55-23
1.0,113.3359171150058,23.14418071501528,2018-09-21-15-55-23
2.0,113.33616662399956,23.144180255300146,2018-09-21-15-55-23
5.0,113.3366656444174,23.14417933787807,2018-09-21-15-55-23
4.0,113.33716466816362,23.144178423214782,2018-09-21-15-55-23
1.0,113.33741418131784,23.14417796694809,2018-09-21-15-55-23
2.0,113.32468981152584,23.144451792771388,2018-09-21-15-55-23
2.0,113.32493929804792,23.14445131583911,2018-09-21-15-55-23
1.0,113.32643622195444,23.14444845700835,2018-09-21-15-55-23
2.0,113.32743417675431,23.14444655465895,2018-09-21-15-55-23
1.0,113.32793315613443,23.14444560484233,2018-09-21-15-55-23
1.0,113.32818264636649,23.14444513031682,2018-09-21-15-55-23
2.0,113.32843213697764,23.144444656062998,2018-09-21-15-55-23
2.0,113.32868162798141,23.144444182093228,2018-09-21-15-55-23
3.0,113.32893111939114,23.14444370841988,2018-09-21-15-55-23
3.0,113.32918061122021,23.1444432350553,2018-09-21-15-55-23
1.0,113.32943010348205,23.144442762011856,2018-09-21-15-55-23
1.0,113.33067757175093,23.144440402044072,2018-09-21-15-55-23
1.0,113.33192505284569,23.14443805195704,2018-09-21-15-55-23
1.0,113.33367155110486,23.144434781368762,2018-09-21-15-55-23
1.0,113.33417055646585,23.144433851617443,2018-09-21-15-55-23
